37.73291,0.2142944,12.93851
37.74374,0.2142943,12.88429
37.75281,0.2142943,12.82975
37.76019,0.2142941,12.77495
37.76626,0.2142941,12.71999
37.77085,0.2142943,12.66489
37.77449,0.2142941,12.60972
37.77745,0.2142941,12.55451
37.78,0.2142943,12.49928
37.78223,0.2142941,12.44403
37.78405,0.2158102,12.38813
37.78563,0.216425,12.33016
37.78708,0.2147204,12.27211
37.78946,0.2143113,12.16986
37.79074,0.2142976,12.11465
37.79202,0.2142949,12.05939
37.7933,0.2142943,12.00411
37.79458,0.2142942,11.94884
37.79586,0.2142942,11.89356
37.79715,0.2142942,11.83829
37.7996,0.2142942,11.73244
37.80088,0.2142942,11.67717
37.80217,0.2142942,11.62189
37.80345,0.2142942,11.56661
37.80473,0.2142942,11.51134
37.80601,0.2142942,11.45606
37.80729,0.2142942,11.40079
37.80857,0.2142942,11.34551
37.80954,0.2142942,11.29023
37.80966,0.2142044,11.23481
37.80724,0.2142904,11.12929
37.80514,0.2142934,11.07404
37.8023,0.2142938,11.01882
37.79828,0.2142938,10.96368
37.79341,0.214294,10.9086
37.78784,0.214294,10.85359
37.7808,0.2142938,10.79875
37.76876,0.2142938,10.74479
37.75106,0.2142943,10.6924
37.728,0.2142943,10.64215
37.67989,0.2142942,10.54784
37.65477,0.2142942,10.49859
37.62964,0.2142942,10.44934
37.60452,0.2142942,10.40008
37.5794,0.2142942,10.35083
37.55427,0.2142942,10.30158
37.52915,0.2142942,10.25232
37.4812,0.2142944,10.15793
37.45755,0.2142946,10.10795
37.43463,0.2142944,10.05763
37.41265,0.2142943,10.0069
37.3913,0.2142944,9.955894
37.37014,0.2157958,9.903913
37.34889,0.2145947,9.849373
37.32949,0.2141388,9.798505
37.3103,0.2142633,9.747393
37.29116,0.214288,9.695554
37.27228,0.2142932,9.643591
37.25371,0.2142943,9.591511
37.23542,0.2142939,9.539333
37.20079,0.2142942,9.439284
37.18292,0.214294,9.386959
37.16525,0.2142938,9.334569
37.14767,0.2142938,9.282146
37.13029,0.2142938,9.229658
37.11322,0.2142939,9.177068
37.09646,0.2142939,9.124378
37.0802,0.2142941,9.071533
37.06493,0.2142941,9.018393
37.0513,0.2142939,8.964806
37.039,0.2142939,8.910901
37.01729,0.2142941,8.807278
37.00645,0.2120843,8.750203
36.99986,0.2138522,8.700117
36.99556,0.2142057,8.645418
36.99155,0.2142906,8.539722
36.99002,0.2142934,8.484456
36.98911,0.214294,8.429173
36.98903,0.214294,8.373882
36.98924,0.214294,8.318591
36.98956,0.214294,8.263301
36.98988,0.214294,8.208011
36.9902,0.214294,8.15272
36.99052,0.214294,8.09743
36.99084,0.214294,8.04214
36.99146,0.214294,7.936268
36.99178,0.214294,7.880978
36.9921,0.214294,7.825688
36.99242,0.214294,7.770398
36.99274,0.214294,7.715107
36.99306,0.214294,7.659817
36.99368,0.2149482,7.552752
36.99401,0.2164083,7.496012
36.99435,0.2147169,7.43694
36.99466,0.2143787,7.383273
36.99498,0.2143109,7.328308
36.99518,0.2142975,7.273082
36.99494,0.2142948,7.217804
36.99343,0.2142942,7.111947
36.99242,0.2142941,7.056664
36.99126,0.2142941,7.001386
36.98999,0.2142941,6.946109
36.98873,0.2142941,6.890832
36.98747,0.2142941,6.835555
36.98621,0.2142941,6.780278
36.98494,0.2142941,6.725001
36.98252,0.2142941,6.619155
36.98126,0.2142941,6.563879
36.98,0.2142941,6.508602
36.97874,0.2142941,6.453325
36.97631,0.2139984,6.347073
36.97506,0.2142349,6.292435
36.9738,0.2142823,6.237215
36.97254,0.2142917,6.181949
36.97174,0.2142936,6.126666
36.97127,0.214294,6.071377
36.97099,0.2142941,6.016087
36.97094,0.2142941,5.960796
36.97109,0.2142941,5.905505
36.97134,0.2142941,5.850214
36.97171,0.2142941,5.794924
36.97261,0.2142942,5.689054
36.97319,0.2142942,5.633766
36.97398,0.2142942,5.57848
36.97487,0.2142941,5.523196
36.97607,0.2142941,5.467918
36.97737,0.2142941,5.412642
36.98029,0.2142942,5.306808
36.982,0.2142941,5.251544
36.98388,0.2155947,5.195548
36.98591,0.2164958,5.137967
36.98828,0.2147347,5.079529
36.99079,0.2143822,5.025987
36.99365,0.2143118,4.971109
36.99684,0.2142977,4.915977
37.00036,0.2142948,4.860812
37.00773,0.2142941,4.755201
37.01178,0.2142941,4.700058
37.01594,0.2142941,4.644924
37.02021,0.2142941,4.589798
37.02449,0.2142941,4.534673
37.02876,0.2142941,4.479547
37.03313,0.2142943,4.424429
37.03749,0.2142941,4.36931
37.04186,0.2142941,4.314192
37.04623,0.2142941,4.259074
37.0506,0.2142941,4.203956
37.05896,0.2142941,4.098414
37.06333,0.2142941,4.043296
37.0677,0.2142941,3.988178
37.07209,0.2141225,3.932826
37.07643,0.2142598,3.878077
37.0808,0.2142873,3.822992
37.08516,0.2142928,3.76788
37.09353,0.2142941,3.662339
37.0979,0.2142941,3.607221
37.10226,0.2142941,3.552102
37.10663,0.2142941,3.496984
37.111,0.2142941,3.441866
37.11537,0.2142941,3.386747
37.11974,0.2142941,3.331629
37.1241,0.2142941,3.276511
37.13247,0.2142944,3.170968
37.14041,0.2142941,3.065392
37.14667,0.2142943,2.959704
37.14569,0.2142817,2.90379
37.14155,0.2161199,2.848117
37.12806,0.214367,2.736542
37.11713,0.2143087,2.682627
37.10413,0.2142971,2.628942
37.07653,0.2142941,2.526755
37.06031,0.2142941,2.473897
37.04055,0.2142943,2.422256
37.01966,0.2142943,2.371063
36.99798,0.2142942,2.320201
36.97564,0.2142944,2.269622
36.95244,0.2142944,2.219434
36.92784,0.2142942,2.169919
36.87624,0.2142943,2.077471
36.84756,0.2142942,2.0302
36.81726,0.2142941,1.983951
36.78462,0.2142941,1.939322
36.7491,0.2150762,1.894774
36.71081,0.2144504,1.852571
36.67203,0.2143253,1.814005
36.63163,0.2143003,1.776431
36.55199,0.2139903,1.705746
36.51022,0.2142333,1.669967
36.46752,0.214282,1.63493
36.4239,0.2142917,1.600977
36.37923,0.2142934,1.568394
36.33351,0.2142938,1.537308
36.28678,0.2142938,1.507757
36.19567,0.2142944,1.453817
36.14695,0.2142944,1.427686
36.09597,0.2142944,1.406269
36.04415,0.2142944,1.386997
35.99179,0.2142944,1.369214
35.939,0.2142942,1.352792
35.83747,0.2142942,1.322784
35.78436,0.2142945,1.307411
35.73088,0.2140682,1.292171
35.67806,0.214249,1.277572
35.62462,0.2142851,1.263571
35.57099,0.2142923,1.250165
35.51725,0.214294,1.237163
35.46343,0.2142945,1.224502
35.36028,0.2142945,1.200661
35.3064,0.2142945,1.18821
35.25253,0.2142945,1.175759
35.19866,0.2142945,1.163308
35.14479,0.2142945,1.150857
35.09092,0.2142945,1.138407
34.98777,0.2142945,1.114565
34.9339,0.2142945,1.102114
34.88002,0.2142944,1.089664
34.77666,0.2142941,1.066716
34.72237,0.2142941,1.056245
34.66798,0.2142942,1.04631
34.61354,0.2142941,1.036692
34.55903,0.2142945,1.027421
34.50447,0.2142944,1.018461
34.44908,0.2155305,1.009643
34.33688,0.214725,0.9918956
34.28389,0.2143804,0.9836445
34.22958,0.2143115,0.9751898
34.17501,0.2142977,0.9666944
34.12039,0.214295,0.9581909
34.06576,0.2142944,0.9496858
33.96115,0.2142943,0.9333992
33.90651,0.2142943,0.9248936
33.85188,0.2142943,0.916388
33.79725,0.2142943,0.9078825
33.74261,0.2142943,0.8993769
33.68798,0.2142943,0.8908713
33.63334,0.2142943,0.8823657
33.52873,0.2142943,0.8660789
33.47409,0.2142943,0.8575733
33.41946,0.2142943,0.8490677
33.31208,0.2120981,0.8323602
33.21517,0.2142064,0.8172734
33.16062,0.2142767,0.8087808
33.10601,0.2142908,0.8002779
33.05138,0.2142935,0.7917728
32.99674,0.2142941,0.7832674
32.89213,0.2142942,0.7669806
32.83772,0.2142942,0.7571512
32.7842,0.2142944,0.7432579
32.73195,0.2142942,0.7251898
32.68166,0.2142943,0.7021954
32.58993,0.2142939,0.6493328
32.54389,0.214294,0.6187168
32.50075,0.214294,0.584134
32.43292,0.2142943,0.5028419
32.40268,0.2142942,0.4565554
32.37615,0.2142943,0.4080433
32.35269,0.2142941,0.357978
32.33234,0.2142938,0.3065668
32.29755,0.2142941,0.2065737
32.2849,0.2142939,0.152749
32.27534,0.2142941,0.09828962
32.26859,0.2142941,0.04341324
32.26332,0.2142942,-0.01162671
32.2597,0.2142942,-0.06679921
32.2579,0.2142942,-0.1220611
32.25838,0.2142942,-0.1773502
32.26137,0.2142941,-0.232561
32.27306,0.2142942,-0.3377874
32.28281,0.2142943,-0.3922116
32.29683,0.2142941,-0.4456971
32.31418,0.2142938,-0.4981936
32.33506,0.214294,-0.5493914
32.36068,0.214294,-0.5983896
32.3905,0.2132894,-0.646524
32.42248,0.214093,-0.6889398
32.49412,0.2142863,-0.7665762
32.53413,0.2142926,-0.8047256
32.5766,0.214294,-0.8401387
32.62218,0.214294,-0.871429
32.71672,0.2142941,-0.9190897
32.76719,0.2142941,-0.9416724
32.81834,0.2142939,-0.9626595
32.87026,0.2142937,-0.9816904
32.92249,0.2142937,-0.9998136
33.02259,0.2142937,-1.03429
33.07487,0.214294,-1.052294
33.12741,0.2142938,-1.069523
33.18055,0.214294,-1.084782
33.2341,0.2142941,-1.098576
33.28799,0.214294,-1.11093
33.34327,0.2153011,-1.121186
33.45564,0.2147249,-1.134793
33.50911,0.2143803,-1.138993
33.564,0.2143113,-1.141699
33.61922,0.2142976,-1.142084
33.67443,0.2142947,-1.139168
33.72923,0.2142943,-1.131843
33.83314,0.2142941,-1.111563
33.887,0.2142941,-1.099078
33.94036,0.2142941,-1.084564
34.041,0.2142941,-1.051704
34.09338,0.2142941,-1.034
34.14567,0.2142941,-1.016037
34.2458,0.2142944,-0.9816403
34.29805,0.2142941,-0.9635521
34.3503,0.2142941,-0.945464
34.40248,0.2142941,-0.9271653
34.45665,0.2126606,-0.9081869
34.55109,0.2142287,-0.875068
34.6032,0.214281,-0.85679
34.65536,0.2142915,-0.8384954
34.70754,0.2142935,-0.8201975
34.75971,0.2142945,-0.801899
34.85989,0.2142942,-0.767638
34.91266,0.2142945,-0.7511469
34.96594,0.2142945,-0.7363591
35.01956,0.2142943,-0.7228668
35.12253,0.2142942,-0.6982552
35.17641,0.2142944,-0.6858588
35.23037,0.2142943,-0.6737767
35.28432,0.2142943,-0.6616946
35.33828,0.2142943,-0.6496125
35.44159,0.2142946,-0.6264771
35.49553,0.2142942,-0.6142887
35.54943,0.2142943,-0.6019874
35.60331,0.2142945,-0.5895649
35.65716,0.2142946,-0.5770215
35.76382,0.2160448,-0.5513781
35.82072,0.2146445,-0.5378889
35.87321,0.2143645,-0.5254434
35.92675,0.2143085,-0.5127499
36.02965,0.214295,-0.4883523
36.08345,0.2142946,-0.4755972
36.13725,0.2142945,-0.4628417
36.19105,0.2142946,-0.4500861
36.24485,0.2142945,-0.4373305
36.29865,0.2142943,-0.4245749
36.44637,0.2142941,-0.3898553
36.54977,0.2142941,-0.3671041
36.60505,0.2142941,-0.368223
36.66019,0.214294,-0.3723069
36.715,0.2142939,-0.3795759
36.81979,0.2142941,-0.3946755
36.8745,0.2142939,-0.4026654
36.92917,0.214294,-0.4108991
36.98634,0.2123267,-0.4194985
37.03679,0.2139006,-0.4272144
37.141,0.2142784,-0.4431506
37.19564,0.214291,-0.4515066
37.25021,0.2142935,-0.4604121
37.3047,0.2142941,-0.4697621
37.35913,0.2142942,-0.4794635
37.45928,0.2141925,-0.4971417
37.49525,0.2122793,-0.4987372
37.51793,0.2109128,-0.4990562
37.53709,0.2100898,-0.49912
37.55981,0.2133466,-0.4991354
37.59218,0.2117993,-0.4991359
37.62358,0.2130598,-0.5034384
37.65721,0.2126406,-0.5073493
37.70985,0.2134008,-0.5123121
37.74367,0.2115409,-0.5150294
37.77982,0.2129769,-0.5188882
37.81333,0.212576,-0.5212446
37.84627,0.2128021,-0.5234492
37.89414,0.2135465,-0.5249378
37.92822,0.2117709,-0.5249873
37.95612,0.2124116,-0.5258592
37.9844,0.2108327,-0.5260336
38.01221,0.2122851,-0.5269038
38.04525,0.2127337,-0.5286765
38.10748,0.2134194,-0.5321919
38.15256,0.2135668,-0.5361646
38.20773,0.2150063,-0.5417609
38.32101,0.2147247,-0.5512438
38.37454,0.2143803,-0.5545494
38.42947,0.2143114,-0.5564435
38.48579,0.2147744,-0.5578426
38.54222,0.2163679,-0.5590141
38.65429,0.2143772,-0.5608148
38.70926,0.2143108,-0.561698
38.76448,0.2142976,-0.5624638
38.81975,0.2142949,-0.5632303
38.87504,0.2142944,-0.5638869
38.9809,0.2142943,-0.5651442
39.03619,0.2142943,-0.5658009
39.09148,0.2142943,-0.5664576
39.14676,0.2142943,-0.5671142
39.20205,0.2142943,-0.5677709
39.30791,0.2142943,-0.5690283
39.36596,0.2121205,-0.569717
39.41656,0.2138594,-0.5703179
39.52192,0.2142769,-0.5715693
39.57719,0.2142908,-0.5722257
39.63248,0.2142935,-0.5728824
39.68776,0.2142941,-0.573539
39.74305,0.2142943,-0.5741957
39.79834,0.2142943,-0.5748523
39.9042,0.2142943,-0.5761097
39.95949,0.2142943,-0.5762837
40.01478,0.2142943,-0.5758219
40.07006,0.2142941,-0.5748958
40.12534,0.2142941,-0.5736406
40.23118,0.2142942,-0.5710152
40.28645,0.2142942,-0.5694048
40.34171,0.2142942,-0.5676836
40.39698,0.2142942,-0.5659625
40.45224,0.2142942,-0.5641325
40.55804,0.2142942,-0.5601555
40.61328,0.2142943,-0.557861
40.71905,0.2142942,-0.5532349
40.77428,0.2142942,-0.5505788
40.8295,0.2142942,-0.5477564
40.88472,0.2142942,-0.544934
40.93993,0.2142942,-0.5421116
41.05045,0.2146297,-0.5364113
41.10438,0.2143613,-0.5336547
41.15934,0.2143075,-0.5308454
41.21451,0.2142969,-0.5280256
41.26972,0.2142947,-0.5252037
41.37545,0.2142941,-0.5197994
41.48119,0.2142941,-0.5143949
41.5364,0.2142941,-0.5115725
41.59162,0.2142941,-0.5087501
41.64684,0.2142941,-0.5059277
41.75257,0.2142941,-0.5005233
41.80779,0.2142941,-0.4977008
41.8658,0.2120932,-0.4947389
41.96373,0.2142061,-0.4897335
42.01886,0.2142765,-0.4869154
42.07407,0.2142906,-0.4840938
42.13035,0.2134935,-0.4812192
42.18384,0.214134,-0.478485
42.28939,0.2142877,-0.4730899
42.34461,0.2142928,-0.4702678
42.39983,0.2142939,-0.4674455
42.45504,0.2142941,-0.4646231
42.56078,0.2142941,-0.4592186
42.616,0.2142941,-0.4563962
42.67122,0.2142941,-0.4535738
42.72643,0.2142941,-0.4507514
42.78165,0.2142941,-0.447929
42.83687,0.2142941,-0.4451066
42.9426,0.2142941,-0.4397022
42.99782,0.2142941,-0.4368797
43.10356,0.2142941,-0.4314753
43.15878,0.2142941,-0.4286529
43.21399,0.2142941,-0.4258305
43.26921,0.2142941,-0.4230081
43.37882,0.2162861,-0.4173396
43.43693,0.2146925,-0.4143694
43.49062,0.2143738,-0.411625
43.54553,0.2143101,-0.4088182
43.65113,0.2142948,-0.4034206
43.70635,0.2142942,-0.4005983
43.76157,0.2142942,-0.3977759
43.81678,0.2142942,-0.3949534
43.92252,0.2142942,-0.389549
43.97774,0.2142942,-0.3867266
44.03296,0.2142942,-0.3839042
44.08817,0.2142942,-0.3810818
44.14339,0.2142942,-0.3782594
44.24913,0.2142942,-0.3728549
44.30434,0.2142942,-0.3700325
44.35956,0.2142942,-0.3672101
44.4653,0.2142942,-0.3618056
44.52052,0.2142942,-0.3589832
44.57573,0.2142942,-0.3561608
44.63402,0.211853,-0.3531845
44.68398,0.2138059,-0.3506312
44.78915,0.2142746,-0.3452554
44.84435,0.2142902,-0.342434
44.89956,0.2142934,-0.3396117
44.95478,0.214294,-0.3367893
45.01,0.2142941,-0.3339669
45.06522,0.2142941,-0.3311445
45.17095,0.2142941,-0.32574
45.22617,0.2142941,-0.3229176
45.28139,0.2142941,-0.3200951
45.38712,0.2142941,-0.3146906
45.44234,0.2142941,-0.3118682
45.49756,0.2142941,-0.3090458
45.55278,0.2142941,-0.3062233
45.60799,0.2142941,-0.3034009
45.71373,0.2142941,-0.2979964
45.77009,0.2148117,-0.2950921
45.82652,0.2163771,-0.29219
45.88561,0.2147107,-0.2891696
45.93923,0.2143775,-0.2864289
46.04427,0.2142974,-0.2810603
46.09947,0.2142947,-0.2782385
46.15469,0.2142943,-0.2754163
46.20991,0.2142941,-0.2725939
46.26513,0.2142941,-0.2697714
46.32034,0.2142941,-0.266949
46.42608,0.2142941,-0.2615445
46.4813,0.2142941,-0.2587221
46.53651,0.2142941,-0.2558996
46.64225,0.2142941,-0.2504951
46.69747,0.2142941,-0.2476727
46.75269,0.2142941,-0.2448503
46.8079,0.2142941,-0.2420278
46.91364,0.2142941,-0.2366234
46.97121,0.2124642,-0.233684
47.02248,0.2139282,-0.2310634
47.12779,0.2142795,-0.2256804
47.23351,0.2142935,-0.2202767
47.33925,0.2142941,-0.2148723
47.39447,0.2142941,-0.2120498
47.44968,0.2142941,-0.2092274
47.5049,0.2142941,-0.206405
47.56012,0.2142941,-0.2035826
47.66586,0.2142941,-0.1981782
